Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2016-12-26,2016122600,13,3,2.0,11:24,12,1584.0,41.0,DET,36.0,36.0,8,33,0.0,1.0,DAL,DET,"(11:24) (Shotgun) D.Prescott pass incomplete deep right to D.Bryant. PENALTY on DET-N.Lawson, Defensive Pass Interference, 31 yards, enforced at DET 36 - No Play.",1,0,0,0,,,,0,0,,No Play,D.Prescott,None,1,Incomplete Pass,Deep,0,0,0,right,0,,,None,0,,,D.Bryant,None,0,,,,,,,,0,,,0,0,,1,DET,,N.Lawson,31,21.0,21.0,0.0,0.0,DAL,DET,0,None,3,3,3,3,3,0.0013255796876337276,0.06565083930848417,0.00029114522599163267,0.10240771685706992,0.3786769440576,0.003409901369909932,0.44823787349331057,0.0,0.0,3.3661269229888684,2.3271864752963007,,,0.5973036427489089,0.402696357251091,0.6819631714522768,0.3180368285477232,0.5973036427489089,0.08465952870336779,,,2016
2010-10-03,2010100312,14,2,2.0,02:50,3,1970.0,35.0,NYG,29.0,71.0,8,7,0.0,0.0,NYG,CHI,"(2:50) A.Bradshaw left tackle to NYG 34 for 5 yards (P.Tinoisamoa, B.Urlacher).",1,5,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,A.Bradshaw,00-0025637,1,left,tackle,,None,0,,,,P.Tinoisamoa,B.Urlacher,,,0,,,0,0,,0,,,,0,3.0,0.0,3.0,3.0,NYG,CHI,0,None,2,2,2,2,2,0.4826015883681378,0.08363933698470115,0.001962453256183873,0.1227158933786176,0.12485011145580505,0.0019466009638298915,0.1822840155927247,0.0,0.0,0.5405774743273533,0.047488661340199016,,,0.6039050831519739,0.3960949168480261,0.605050551165809,0.39494944883419103,0.6039050831519739,0.0011454680138350823,,,2010
2011-09-25,2011092511,24,4,4.0,07:15,8,435.0,39.0,CHI,29.0,71.0,26,-16,0.0,1.0,CHI,GB,"(7:15) A.Podlesh punts 49 yards to GB 22, Center-P.Mannelly. R.Cobb to GB 27 for 5 yards (C.Graham).",1,5,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,R.Cobb,,C.Graham,,,,0,,,0,0,,0,,,,0,17.0,27.0,-10.0,10.0,CHI,GB,0,None,2,2,1,2,1,0.2616053814449795,0.2107831357520205,0.005087121847372887,0.2895034669920681,0.10428053951057148,0.004107808957269004,0.12463254549571848,0.0,0.0,-1.4755628649790022,0.4156863470049603,,,0.08781375096949452,0.9121862490305056,0.09588316628769887,0.9041168337123012,0.08781375096949452,0.008069415318204362,,,2011
2017-11-23,2017112301,6,2,3.0,03:40,4,2020.0,36.0,DAL,29.0,29.0,4,61,0.0,1.0,LAC,DAL,(3:40) (Shotgun) P.Rivers pass short middle to H.Henry pushed ob at DAL 7 for 22 yards (X.Woods). Pass complete on a crossing pattern.,1,22,0,0,,,,0,0,,Pass,P.Rivers,00-0022942,1,Complete,Short,2,20,0,middle,0,,,None,0,,,H.Henry,00-0033090,1,,,,X.Woods,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,DAL,LAC,0,None,3,3,3,3,3,0.2177138961372941,0.04293950772811919,0.00017223419329634806,0.06523785915397087,0.3550709351054493,0.0025706710691258397,0.31629489661274424,0.0,0.0,2.6985904180950637,2.377700867469364,-1.0341299323606543,3.4118307998300184,0.4222350303545359,0.5777649696454641,0.33988385793413,0.66011614206587,0.5777649696454641,0.0823511724204059,-0.03368690826359877,0.11603808068400467,2017
2017-01-01,2017010106,11,3,4.0,12:54,13,1674.0,36.0,BUF,42.0,42.0,5,30,0.0,1.0,NYJ,BUF,"(12:54) (Punt formation) L.Edwards punts 42 yards to end zone, Center-T.Purdum, Touchback.",1,0,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Touchback,,,,,,,0,,,0,0,,0,,,,0,10.0,3.0,7.0,7.0,NYJ,BUF,0,None,3,3,3,3,3,0.0016822728720887006,0.1424553991967747,0.0014970728696955989,0.22088233644047614,0.4140468741934383,0.00636899099610539,0.2130670534314211,0.0,0.0,0.7698112801794247,-1.1340380297552377,,,0.7540150412094236,0.2459849587905764,0.7345511010051539,0.2654488989948461,0.7540150412094236,-0.01946394020426978,,,2016
2016-10-16,2016101610,18,4,3.0,13:34,14,814.0,40.0,DAL,34.0,66.0,1,44,0.0,1.0,DAL,GB,(13:34) J.Looney reported in as eligible.  D.Prescott pass deep right to L.Whitehead to GB 31 for 35 yards (M.Burnett).,1,35,0,0,,,,0,0,,Pass,D.Prescott,00-0033077,1,Complete,Deep,18,17,0,right,0,,,None,0,,,L.Whitehead,00-0031757,1,,,,M.Burnett,,,,0,,,0,0,,0,,,,0,20.0,9.0,11.0,11.0,GB,DAL,0,None,3,3,3,3,3,0.05869782002704493,0.1376808817300821,0.0026503119625698283,0.19886914893541446,0.1901541981165516,0.0027871462722114807,0.4091604929561256,0.0,0.0,1.6297330259236686,2.395144038936655,1.5230977991783046,0.8720462397583504,0.11391862932851725,0.8860813706714827,0.07816613431938403,0.9218338656806159,0.8860813706714827,0.035752495009133245,0.0227187287917956,0.01303376621733765,2016
2013-12-15,2013121506,5,1,1.0,05:53,6,3053.0,17.0,SEA,7.0,93.0,10,11,0.0,1.0,SEA,NYG,"(5:53) R.Turbin right tackle to SEA 18 for 11 yards (W.Hill, A.Rolle).",1,11,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,R.Turbin,00-0029273,1,right,tackle,,None,0,,,,W.Hill,A.Rolle,,,0,,,0,0,,0,,,,0,3.0,0.0,3.0,3.0,NYG,SEA,0,None,3,3,3,3,3,0.016442721009712974,0.21717760574830533,0.01745397925159586,0.33335076023950944,0.16445787272538387,0.003188193311864709,0.2479288677136279,0.0,0.0,-0.7846440186293977,1.082348507944604,,,0.4387438860615284,0.5612561139384716,0.4043999720786951,0.5956000279213051,0.5612561139384716,0.03434391398283332,,,2013
2016-12-18,2016121800,3,1,,11:38,12,3398.0,0.0,BAL,35.0,35.0,0,0,0.0,,PHI,BAL,J.Tucker kicks 55 yards from BAL 35 to PHI 10. N.Agholor to PHI 37 for 27 yards (M.Elam).,1,27,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,N.Agholor,,M.Elam,,,,0,,,0,0,,0,,,,0,0.0,7.0,-7.0,7.0,BAL,PHI,0,None,3,3,3,3,3,0.003091779622595161,0.16115110432603824,0.0043873388439790145,0.24994571283361186,0.2339492902160145,0.003618665724600079,0.3438561084331613,0.0,0.0,0.8742299806280169,1.1007661904142512,,,0.7082921125336759,0.2917078874663241,0.6718146840838004,0.3281853159161996,0.2917078874663241,0.03647742844987545,,,2016
2016-10-16,2016101604,12,3,1.0,06:29,7,1289.0,30.0,CIN,44.0,44.0,10,27,0.0,0.0,NE,CIN,"(6:29) (No Huddle, Shotgun) T.Brady pass short right to M.Bennett to CIN 41 for 3 yards (J.Shaw).",1,3,0,0,,,,0,0,,Pass,T.Brady,00-0019596,1,Complete,Short,3,0,0,right,0,,,None,0,,,M.Bennett,00-0026201,1,,,,J.Shaw,,,,0,,,0,0,,0,,,,0,12.0,14.0,-2.0,2.0,NE,CIN,0,None,3,3,3,3,3,0.004987037915416843,0.07056535809613303,0.0002938958867193388,0.1076826960269755,0.3328430555628173,0.0032793077056282554,0.4803486488063097,0.0,0.0,3.4014655854932103,-0.21706132174784365,-0.21706132174784365,0.0,0.5266861552602762,0.4733138447397238,0.5189728908351389,0.4810271091648611,0.5266861552602762,-0.0077132644251373126,-0.0077132644251373126,0.0,2016
2015-09-27,2015092702,11,2,3.0,05:42,6,2142.0,24.0,NYJ,35.0,35.0,2,52,0.0,1.0,PHI,NYJ,(5:42) (No Huddle) D.Sproles right tackle to NYJ 23 for 12 yards (L.Mauldin).,1,12,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,D.Sproles,00-0023564,1,right,tackle,,None,0,,,,L.Mauldin,,,,0,,,0,0,,0,,,,0,9.0,0.0,9.0,9.0,NYJ,PHI,0,None,3,2,3,2,3,0.16530108160215215,0.05188828174133022,0.00026711885216703805,0.077567756670478,0.3272209022939343,0.0024934381590507497,0.3752614206808875,0.0,0.0,2.9143061483444463,1.0309409371417986,,,0.13813473227840278,0.8618652677215972,0.12156216752285907,0.8784378324771409,0.8618652677215972,0.0165725647555437,,,2015
2010-12-19,2010121913,5,2,3.0,15:00,15,2700.0,9.0,GB,34.0,66.0,7,69,0.0,0.0,GB,NE,"(15:00) (Shotgun) M.Flynn pass deep right to J.Jones for 66 yards, TOUCHDOWN.",1,66,1,1,,,,0,0,,Pass,M.Flynn,00-0026349,1,Complete,Deep,24,42,0,right,0,,,None,0,,,J.Jones,00-0025465,1,,,,,,,,0,,,0,0,,0,,,,0,3.0,7.0,-4.0,4.0,NE,GB,0,None,2,3,2,3,2,0.04392762676320987,0.17329287134293872,0.003412650657818011,0.2606552641062861,0.2182680867179946,0.004215468312420993,0.29622803209933163,0.0,0.0,0.3855406573856919,6.614459342614309,3.1375481504376452,3.4769111921766633,0.6550276479836219,0.34497235201637805,0.4518110633861389,0.548188936613861,0.34497235201637805,0.20321658459748296,0.0964740353027852,0.1067425492946978,2010
2015-10-12,2015101200,23,4,3.0,05:53,6,353.0,0.0,SD,47.0,53.0,2,31,0.0,1.0,SD,PIT,(5:53) (Shotgun) P.Rivers pass short left to L.Green pushed ob at PIT 49 for 4 yards (R.Cockrell).,1,4,0,0,,,,0,0,,Pass,P.Rivers,00-0022942,1,Complete,Short,1,3,0,left,0,,,None,0,,,L.Green,00-0029275,1,,,,R.Cockrell,,,,0,,,0,0,,0,,,,0,17.0,16.0,1.0,1.0,SD,PIT,0,None,2,2,2,2,2,0.2350627121284449,0.08442494666720675,0.000935311203119077,0.1234356058726305,0.22017737397460085,0.002547257071797331,0.3334167930822004,0.0,0.0,1.8803494841265282,0.7257641378638837,-1.3660490274273664,2.09181316529125,0.6321408342396456,0.3678591657603544,0.6722311119750328,0.3277688880249672,0.6321408342396456,0.0400902777353872,-0.06384372948411099,0.1039340072194982,2015
2014-10-19,2014101909,5,1,1.0,05:56,6,3056.0,19.0,SD,39.0,61.0,10,5,0.0,1.0,SD,KC,"(5:56) P.Rivers pass incomplete deep right to A.Gates. PENALTY on KC-R.Parker, Defensive Holding, 5 yards, enforced at SD 39 - No Play.",1,0,0,0,,,,0,0,,No Play,P.Rivers,None,1,Incomplete Pass,Deep,0,0,0,right,0,,,None,0,,,A.Gates,None,0,,,,,,,,0,,,0,0,,1,KC,Defensive Holding,R.Parker,5,0.0,0.0,0.0,0.0,SD,KC,0,None,3,3,3,3,3,0.00891547833525087,0.1133289461568824,0.0013176336346985007,0.17315553860001462,0.28375591426478525,0.0035306626380970764,0.4159958263702713,0.0,0.0,2.215588976722302,0.3921817691315375,,,0.5612873803981223,0.4387126196018777,0.5736248459301039,0.4263751540698961,0.5612873803981223,0.012337465531981562,,,2014
2015-11-29,2015112906,13,2,1.0,00:45,1,1845.0,0.0,JAC,20.0,80.0,10,8,0.0,0.0,JAC,SD,(:45) (Shotgun) B.Bortles scrambles up the middle to JAC 28 for 8 yards.,1,8,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,B.Bortles,00-0031407,1,middle,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,9.0,21.0,-12.0,12.0,JAC,SD,0,None,2,2,1,2,1,0.7224324315666943,0.044807722634400166,0.003124200423951052,0.032498594632247836,0.1037290657501513,0.00042820350323942246,0.0929797814893161,0.0,0.0,0.5947403435053079,0.2095232565480577,,,0.15233272976457152,0.8476672702354284,0.15601911991507728,0.8439808800849227,0.15233272976457152,0.003686390150505759,,,2015
2013-12-08,2013120812,7,1,1.0,00:58,1,2758.0,0.0,SEA,20.0,80.0,10,4,0.0,0.0,SEA,SF,(:58) M.Lynch left tackle to SEA 24 for 4 yards (N.Bowman).,1,4,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,M.Lynch,00-0025399,1,left,tackle,,None,0,,,,N.Bowman,,,,0,,,0,0,,0,,,,0,0.0,6.0,-6.0,6.0,SF,SEA,0,None,3,2,3,2,3,0.04291751592100901,0.16758421124477293,0.006114141612000429,0.2538863333046227,0.21021123428999108,0.0033346961678052413,0.31595186745979864,0.0,0.0,0.5567809173334959,-0.09988367003780474,,,0.6856935272020636,0.31430647279793644,0.6909551285316908,0.3090448714683091,0.31430647279793644,-0.00526160132962733,,,2013
2017-09-24,2017092411,14,3,1.0,07:37,8,1357.0,13.0,GB,23.0,77.0,10,2,0.0,0.0,GB,CIN,"(7:37) T.Montgomery left end to GB 25 for 2 yards (W.Jackson, S.Williams).",1,2,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,T.Montgomery,00-0032200,1,left,end,,None,0,,,,W.Jackson,S.Williams,,,0,,,0,0,,0,,,,0,14.0,20.0,-6.0,6.0,GB,CIN,0,None,3,3,3,3,3,0.008431940865263757,0.16566826584324246,0.00507173056929256,0.25469237205699896,0.22663486688713114,0.0035447963019017118,0.3359560274761695,0.0,0.0,0.7486915225310782,-0.44633408121672136,,,0.30249315539985977,0.6975068446001402,0.2857083124006658,0.7142916875993341,0.30249315539985977,-0.016784842999193972,,,2017
2013-11-10,2013111006,24,4,2.0,04:02,5,242.0,32.0,BUF,27.0,73.0,3,13,0.0,1.0,BUF,PIT,"(4:02) (No Huddle, Shotgun) E.Manuel pass short left to S.Chandler to BUF 33 for 6 yards (W.Gay).",1,6,0,0,,,,0,0,,Pass,E.Manuel,00-0030526,1,Complete,Short,0,6,0,left,0,,,None,0,,,S.Chandler,00-0025516,1,,,,W.Gay,,,,0,,,0,0,,0,,,,0,3.0,23.0,-20.0,20.0,PIT,BUF,0,None,3,3,3,3,3,0.4230571880221119,0.09000393494598666,0.00197902080365698,0.129580643455965,0.12937856485131402,0.0021317949955506088,0.2238688529254147,0.0,0.0,0.778446904385917,0.4083302174701049,-0.4921932222725691,0.9005234397426741,0.9913806705391668,0.00861932946083337,0.9924250776728336,0.0075749223271665235,0.00861932946083337,-0.0010444071336668474,-0.001435312382095274,0.0003909052484284267,2013
2016-09-18,2016091803,23,4,,14:56,15,896.0,4.0,KC,35.0,35.0,0,35,0.0,,HOU,KC,"C.Santos kicks 64 yards from KC 35 to HOU 1, out of bounds.",1,0,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,13.0,6.0,7.0,7.0,HOU,KC,0,None,3,3,3,3,3,0.0496647051641211,0.14957570789579236,0.004030655481475001,0.22590659117536666,0.2270711938862164,0.0033466066008798283,0.3404045397961488,0.0,0.0,1.0326040005555568,1.288826720706713,,,0.7727029861011832,0.22729701389881685,0.8112644985791282,0.1887355014208718,0.7727029861011832,0.03856151247794504,,,2016
2013-12-15,2013121509,17,4,1.0,06:45,7,405.0,5.0,TEN,17.0,83.0,10,-3,0.0,0.0,TEN,ARI,(6:45) (Shotgun) R.Fitzpatrick sacked at TEN 14 for -3 yards (M.Shaughnessy).,1,-3,0,0,,,,0,0,,Sack,,00-0023682,0,,,0,0,1,,0,,,None,0,,,,None,0,,,,M.Shaughnessy,,,,0,,,1,0,,0,,,,0,17.0,27.0,-10.0,10.0,TEN,ARI,0,None,3,3,3,3,3,0.3051097315078929,0.12668082325706548,0.005495685688250962,0.18802437035782432,0.14713897034680726,0.002342396968573255,0.2252080218735859,0.0,0.0,0.315353424440201,-0.8178387713484665,,,0.11394794874390117,0.8860520512560988,0.09460884134678932,0.9053911586532106,0.11394794874390117,-0.019339107397111862,,,2013
2017-11-12,2017111202,8,2,3.0,09:39,10,2379.0,8.0,CLE,21.0,79.0,14,6,0.0,0.0,CLE,DET,(9:39) (Shotgun) D.Kizer pass short middle to D.Johnson to CLE 31 for 10 yards (G.Quin).,1,10,0,0,,,,0,0,,Pass,D.Kizer,00-0033899,1,Complete,Short,4,6,0,middle,0,,,None,0,,,D.Johnson,00-0032257,1,,,,G.Quin,,,,0,,,0,0,,0,,,,0,10.0,10.0,0.0,0.0,DET,CLE,0,None,2,1,2,1,2,0.16617824576569806,0.2018619553574438,0.006934232245596532,0.2990401181522745,0.13304564511472136,0.0037389668693973603,0.18920083649486846,0.0,0.0,-0.9817144330824076,-0.059912779432887975,-0.7410017374572895,0.6810889580244015,0.5339656816292768,0.4660343183707232,0.5315576684187115,0.4684423315812885,0.4660343183707232,0.0024080132105652186,-0.02250896782793993,0.024916981038505148,2017
2011-09-25,2011092503,1,1,1.0,13:56,14,3536.0,22.0,MIA,19.0,81.0,19,9,0.0,0.0,MIA,CLE,(13:56) C.Henne pass short right to L.Hilliard pushed ob at MIA 27 for 8 yards (J.Haden).,1,8,0,0,,,,0,0,,Pass,C.Henne,00-0026197,1,Complete,Short,1,7,0,right,0,,,None,0,,,L.Hilliard,00-0026344,1,,,,J.Haden,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,CLE,MIA,0,None,3,3,3,3,3,0.0019151218801832675,0.19194467467297052,0.007661600721807282,0.2993782690038057,0.22501854352233328,0.00404158212025659,0.2700402080786434,0.0,0.0,-0.11338485713114956,0.3334265301509036,-0.6167640297965591,0.9501905599474628,0.5232730500837479,0.476726949916252,0.5121369462801055,0.4878630537198945,0.476726949916252,0.01113610380364244,-0.017673947910215315,0.028810051713857757,2011
2011-10-16,2011101611,5,1,1.0,07:35,8,3155.0,7.0,MIN,5.0,95.0,10,2,0.0,0.0,MIN,CHI,(7:35) D.McNabb pass short right to K.Rudolph to MIN 7 for 2 yards (L.Briggs).,1,2,0,0,,,,0,0,,Pass,D.McNabb,00-0011022,1,Complete,Short,0,2,0,right,0,,,None,0,,,K.Rudolph,00-0027981,1,,,,L.Briggs,,,,0,,,0,0,,0,,,,0,0.0,7.0,-7.0,7.0,CHI,MIN,0,None,3,2,3,2,3,0.011219031754738745,0.22494629841548766,0.0204306936663583,0.3467130505896697,0.1570479933145003,0.0031521952896516646,0.23649073696959366,0.0,0.0,-1.0098081073969079,-0.4360230998813612,-0.7285866894273842,0.292563589546023,0.75034281137857,0.2496571886214301,0.7622827483653635,0.23771725163463656,0.2496571886214301,-0.01193993698679352,-0.020366913172411072,0.008426976185617552,2011
2011-11-20,2011112011,5,1,3.0,06:06,7,3066.0,37.0,NYG,35.0,35.0,1,6,0.0,0.0,PHI,NYG,(6:06) L.McCoy up the middle to NYG 38 for -3 yards (C.Canty).,1,-3,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,L.McCoy,00-0027029,1,middle,,,None,0,,,,C.Canty,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,NYG,PHI,0,None,3,3,3,3,3,0.00471000791262491,0.059320178339678065,0.00030716484878772887,0.09062482535373333,0.36377422499704215,0.0026831877708216514,0.4785804107773121,0.0,0.0,3.6338032837812113,-2.3771651766824613,,,0.3926328493508715,0.6073671506491285,0.4686420956405918,0.5313579043594082,0.6073671506491285,-0.07600924628972028,,,2011
2017-10-08,2017100802,11,2,,00:37,1,1837.0,11.0,DET,25.0,25.0,0,-7,0.0,0.0,,,Timeout #2 by DET at 00:37.,1,0,0,0,,,,0,0,,Timeout,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,DET,CAR,1,DET,0,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,2017
2011-01-02,2011010212,4,2,3.0,12:27,13,2547.0,1.0,TB,3.0,3.0,1,53,0.0,1.0,NO,TB,"(12:27) J.Jones left guard to TB 4 for -1 yards (B.Ruud). FUMBLES (B.Ruud), RECOVERED by TB-F.Okam at TB 4. F.Okam to TB 4 for no gain (C.Brown).",1,-1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,J.Jones,00-0022840,1,left,guard,,None,0,,,,B.Ruud,,,,1,TB,F.Okam,0,0,,0,,,,0,7.0,3.0,4.0,4.0,NO,TB,0,None,3,3,0,3,0,0.013084391746780916,0.017061170736005632,2.245308773269717e-05,0.02660614228773148,0.5190076018601473,0.001760665299207596,0.4224575749823945,0.0,0.0,4.280275746658015,-3.4582715311837293,,,0.7801224938884582,0.21987750611154175,0.721362504781855,0.27863749521814496,0.7801224938884582,-0.058759989106603176,,,2010
2016-10-09,2016100911,19,4,1.0,15:00,15,900.0,0.0,NYG,23.0,23.0,10,65,0.0,0.0,GB,NYG,(15:00) (Shotgun) A.Rodgers pass incomplete deep middle to J.Nelson (J.Jenkins).,1,0,0,0,,,,0,0,,Pass,A.Rodgers,00-0023459,1,Incomplete Pass,Deep,22,0,0,middle,0,,,None,0,,,J.Nelson,00-0026176,0,,,,,,,,0,,,0,0,,0,,,,0,17.0,9.0,8.0,8.0,GB,NYG,0,None,3,3,3,3,3,0.012349660167285524,0.034823826144360075,4.055028952997597e-05,0.052202916292955266,0.369121108499162,0.002646336052558891,0.5288156025541483,0.0,0.0,4.344392222418815,-0.4339430688925945,0.8506523839458886,-1.2845954528384829,0.8771609554902409,0.12283904450975912,0.8697377617732021,0.13026223822679794,0.8771609554902409,-0.007423193717038813,0.013999383942752795,-0.02142257765979161,2016
2016-10-30,2016103000,5,2,4.0,08:21,9,2301.0,42.0,CIN,2.0,2.0,2,77,1.0,0.0,WAS,CIN,"(8:21) (Field Goal formation) D.Hopkins 20 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",1,0,1,0,,,,0,0,,Field Goal,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,Good,20.0,0,,,0,0,,0,,,,0,7.0,7.0,0.0,0.0,CIN,WAS,0,None,2,1,2,1,2,0.0023410192642318857,0.0012639359928826913,2.231116647174164e-05,0.0019414002754407878,0.9922172446062796,9.427838379708074e-05,0.0021198103108963327,0.0,0.0,2.9742527305230295,0.02574726947697004,,,0.4045163262499227,0.5954836737500773,0.4099850308204389,0.5900149691795611,0.5954836737500773,-0.005468704570516182,,,2016
2015-12-27,2015122704,4,1,,02:19,3,2839.0,5.0,KC,35.0,35.0,0,0,0.0,,CLE,KC,"C.Santos kicks 65 yards from KC 35 to CLE 0. R.Mostert MUFFS catch, and recovers at CLE 3. R.Mostert to CLE 13 for 10 yards (F.Zombo).",1,10,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,R.Mostert,,F.Zombo,,,,0,,,0,0,,0,,,,0,0.0,10.0,-10.0,10.0,KC,CLE,0,None,3,2,3,2,3,0.031345857366953445,0.17007843043225598,0.00621248671411476,0.25845654170906424,0.21224240322881466,0.003385741109669184,0.31827853943912776,0.0,0.0,0.5395924112912294,-0.6724342178933007,,,0.7991326598044557,0.20086734019554436,0.81487592315514,0.18512407684486004,0.20086734019554436,-0.015743263350684294,,,2015
2014-11-27,2014112702,8,2,2.0,13:06,14,2586.0,39.0,SEA,36.0,64.0,9,1,0.0,0.0,SEA,SF,(13:06) (Shotgun) R.Wilson pass incomplete deep right to L.Willson.,1,0,0,0,,,,0,0,,Pass,R.Wilson,00-0029263,1,Incomplete Pass,Deep,24,0,0,right,0,,,None,0,,,L.Willson,00-0030089,0,,,,,,,,0,,,0,0,,0,,,,0,7.0,0.0,7.0,7.0,SF,SEA,0,None,3,3,3,3,3,0.06326275283398165,0.13295385987995334,0.002290694248943322,0.2004917360806667,0.2531082229530712,0.003612220586657969,0.34428051341672583,0.0,0.0,1.3696275832471965,-0.9296329710692289,2.2357083436516736,-3.1653413147209037,0.24978081657472084,0.7502191834252792,0.2794622300466191,0.7205377699533809,0.7502191834252792,-0.029681413471898236,0.06008221548682069,-0.08976362895871892,2014
2012-12-02,2012120201,21,4,4.0,00:49,1,49.0,12.0,GB,36.0,64.0,6,4,0.0,1.0,GB,MIN,"(:49) T.Masthay punts 41 yards to MIN 23, Center-B.Goode, fair catch by M.Sherels.",1,0,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Fair Catch,M.Sherels,,,,,,0,,,0,0,,0,,,,0,23.0,14.0,9.0,9.0,GB,MIN,0,None,1,1,0,1,0,0.7239056237992387,0.06897994265532954,0.002358098133121061,0.04833974774715703,0.08462451435273573,0.0007861408278485463,0.0710059324845696,0.0,0.0,0.2024530936435615,-0.8889133292791,,,0.989921897585268,0.01007810241473206,0.9884573634448136,0.011542636555186392,0.989921897585268,-0.0014645341404543322,,,2012
2009-12-07,2009120700,2,1,1.0,06:35,7,3095.0,36.0,GB,49.0,49.0,10,25,0.0,0.0,BAL,GB,(6:35) R.Rice right end to GB 45 for 4 yards (N.Barnett).,1,4,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,R.Rice,00-0026195,1,right,end,,None,0,,,,N.Barnett,,,,0,,,0,0,,0,,,,0,0.0,3.0,-3.0,3.0,GB,BAL,0,None,2,3,2,3,2,0.005598656252681648,0.08181695081499775,0.0004609754349027792,0.12497268900840745,0.3200086108437309,0.003380555851964036,0.4637615617933154,0.0,0.0,3.0919362504146783,-0.09166159333390933,,,0.5185261706824886,0.4814738293175114,0.5211436369462432,0.4788563630537567,0.4814738293175114,-0.002617466263754642,,,2009
2009-10-18,2009101802,4,1,1.0,07:18,8,3138.0,15.0,JAC,19.0,81.0,10,2,0.0,0.0,JAC,STL,(7:18) M.Jones-Drew up the middle to JAC 21 for 2 yards (J.Laurinaitis).,1,2,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,M.Jones-Drew,00-0024275,1,middle,,,None,0,,,,J.Laurinaitis,,,,0,,,0,0,,0,,,,0,6.0,7.0,-1.0,1.0,JAC,STL,0,None,3,3,3,3,3,0.009781978330792541,0.17904727022507766,0.006977817385386521,0.27522436735604205,0.21117844511959052,0.003486821737594784,0.3143032998455157,0.0,0.0,0.3629640608142712,-0.4506148820224527,,,0.4751471251681472,0.5248528748318528,0.4624649721454975,0.5375350278545026,0.4751471251681472,-0.012682153022649691,,,2009
